cat_name,desc,price
Packaged Ice Cream/Novelties,PT   JJ IC NUT CONE,2.49
Packaged Ice Cream/Novelties,PT   JJ IC BUTTER PECAN,2.49
Packaged Ice Cream/Novelties,PT   JJ IC COOKIES N CREAM,2.49
Packaged Ice Cream/Novelties,PT   JJ IC CHOCOLATE,2.49
Packaged Ice Cream/Novelties,PT   JJ IC BANANA SPLIT,2.49
Packaged Ice Cream/Novelties,PT   JJ IC ICE CREAM SANDWICH,2.49
Packaged Ice Cream/Novelties,PT   JJ IC CHOCOLATE ECLAIR,2.49
Salty Snacks,8.00 OZ TOSTITOS CHEDDAR QUESADILLA,2.49
Salty Snacks,8.00 OZ TOSTITOS BAKED,2.49
Salty Snacks,8.00 OZ TOSTITOS BAKED NO SALT,2.49
Salty Snacks,8.00 OZ TOSTITOS BAKED BITE SIZE,2.49
Salty Snacks,8.00 OZ TOSTITOS BAKED SALSA & CHEESE,2.49
Salty Snacks,16.00 OZ DIP TOSTITOS SALSA HOT,2.49
Salty Snacks,16.00 OZ DIP TOSTITOS SALSA MEDIUM,2.49
Salty Snacks,16.00 OZ DIP TOSTITOS SALSA MILD,2.49
Salty Snacks,16.00 OZ DIP SALSA GARDEN,2.49
Salty Snacks,16.00 OZ DIP SALSA GARLIC,2.49
Automotive Products,AUTO PYROIL CARB/CHOKE CLEANER 13 OZ,2.49
Automotive Products,AUTO PLUG TIRE REPAIR KIT,2.49
General Merchandise,HAIR BLOW VENT BRUSH PURSE SIZE,2.49
General Merchandise,ELECT NITE LITE CLEAR 4/07,2.49
General Merchandise,TAPE 3M PAINT MASK TAPE 3/4 INCH,2.49
General Merchandise,SUN SUNGLASS EYEGLASS REPAIR KIT,2.49
Other Tobacco,TOB  CHEW SP LEVI GARRET,2.49
Health & Beauty Care,MOUTH COLGATE MED 3 OZ,2.49
Health & Beauty Care,SINUS SWAN PSEUDOTABS 24CT,2.49
Health & Beauty Care,SHAVE GILLETTE FOAMY REGULAR 6.25 OZ,2.49
Health & Beauty Care,FEM KOTEX MAXI PADS 10 CT,2.49
Health & Beauty Care,FEM KOTEX SUPER MAXI PADS 10 CT,2.49
Health & Beauty Care,FEM NEW FREEDOM REGULAR MAXI 10 CT,2.49
Health & Beauty Care,FEM STAYFREE UNSCENT MINI 10 CT,2.49
Frozen Foods,FROZEN EGGO WAFFLE SP,2.49
Non-edible Grocery,SOAP LOVE MY CARPET 14OZ,2.49
Non-edible Grocery,BAKE PILLS FLOUR 5LB,2.49
Non-edible Grocery,BAKE L LEAF CHERRY PIE FILL,2.49
Non-edible Grocery,BAKE SHAKE N BAK CHICK,2.49
Non-edible Grocery,BAKE STOVE TOP CHICK,2.49
Non-edible Grocery,PREP DINTY MOORE BEEF STEW 15OZ,2.49
Non-edible Grocery,PREP DINTY MOORE BEEF STEW 15OZ,2.49
Non-edible Grocery,PREP PENROSE HOT SAUSAGE 5.5OZ,2.49
Non-edible Grocery,DAIRY KR PHILA SOFT CREAM CHEESE SP 8 OZ,2.49
Non-edible Grocery,DAIRY PHILADELPHIA CREAM CHEESE SOFT 8OZ,2.49
Packaged Sandwiches/Deli Products,DAIRY KUNZLER MNCD JUMBO BOL SP 12 OZ,2.49
Packaged Sweet Snacks,11 OZ  COCONUT CREME,2.49
Packaged Sweet Snacks,11 OZ  CHOC CHIP SUPREME,2.49
Packaged Sweet Snacks,11 OZ  OATMEAL PECAN,2.49
Packaged Sweet Snacks,11 OZ  BANANA NUT,2.49
Packaged Sweet Snacks,11 OZ  CARROT CAKE,2.49
Packaged Sweet Snacks,11 OZ  PEANUT BUTTER SUPREME,2.49
Packaged Sweet Snacks,11 OZ  FAT FREE DUTCH COCOA,2.49
Packaged Sweet Snacks,10 OZ  FAT FREE OATMEAL RAISIN,2.49
Packaged Sweet Snacks,10 OZ  FAT FREE MOLASSES,2.49
Packaged Sweet Snacks,10 OZ  FAT FREE APPLE CINNAMON,2.49
Ice,PLU ICE 20LB,2.49
Perishable Grocery,PLU HOAGIES,2.49
Fluid Milk Products,MILK  GAL   2%,2.44
Fluid Milk Products,TEA   GAL   TEA SCHNEIDERS,2.39
Frozen Foods,MICRO PIZZA FOR 1 PEPPERONI      6.90 OZ,2.39
Frozen Foods,MICRO PIZZA FOR 1 CHEESE         6.50 OZ,2.39
Frozen Foods,MICRO PIZZA FOR 1 SUPREME        7.75 OZ,2.39
Automotive Products,AUTO OIL VALVOLINE 20W50,2.39
Automotive Products,AUTO GE LOCK THAW DEICER,2.39
Automotive Products,"AUTO 21"" DELUXE SNOWBRUSH",2.39
Automotive Products,AUTO PYROIL ENGINE DEGREASER 15 OZ,2.39
Automotive Products,AUTO PYROIL ENGINE CLEANER & DEGREASER,2.39
General Merchandise,TAPE 3M PAIN MASK TAPE 1 1/2 INCH,2.39
Health & Beauty Care,MOUTH CREST TARTAR CONTROL 2.7 OZ,2.39
Health & Beauty Care,F AID J & J STERILE COTTON BALL,2.39
Health & Beauty Care,SHAVE BIC DISPOSABLE RAZOR 5CT,2.39
Health & Beauty Care,CREAM NOXEMA SKIN CREAM JAR 2.5OZ,2.39
Health & Beauty Care,FEM TAMPAX SLENDER REGULAR 8 CT,2.39
Health & Beauty Care,FEM TAMPAX SUPER 8 CT,2.39
Health & Beauty Care,FEM TAMPAX SUPER PLUS 8 CT,2.39
Health & Beauty Care,HAIR SUAVE BALSUM SHAMPOO 15 OZ,2.39
Health & Beauty Care,HAIR SUAVE STRAWBERRY SHAMPOO 15 OZ,2.39
Health & Beauty Care,HAIR AQUA NET AERO SUPER 7OZ,2.39
Health & Beauty Care,HAIR AQUA NET AERO SUPER UNSC 7OZ,2.39
Health & Beauty Care,HAIR RAVE HAIR SPRAY SUPER HOLD 7OZ,2.39
Health & Beauty Care,HAIR SUAVE HAIR SPRAY X-HOLD 7OZ,2.39
Health & Beauty Care,HAIR WHITE RAIN NONAERO UNSC X-HOLD 7OZ,2.39
Frozen Foods,FROZEN BUDG GOURMET LASAGNE SP/10OZ,2.39
Frozen Foods,FROZEN B EYE STRAWBERRY HALVES SP,2.39
Frozen Foods,FROZEN MRS T POTATO CHEESE 16OZ,2.39
Frozen Foods,FROZEN BIRDS EYE STRAWBERRY HALVES,2.39
Salty Snacks,SNACK GENERAL MILL BUGLES,2.39
Salty Snacks,SNACK PRINGLE FF CHIP ORIGINAL,2.39
Salty Snacks,SNACK PRINGLE FF CHIP SC & ONION,2.39
Salty Snacks,SNACK PRINGLE FF CHIP BBQ,2.39
Non-edible Grocery,SOAP LESTOIL 15OZ,2.39
Non-edible Grocery,SOAP SOS PADS 10CT,2.39
Non-edible Grocery,PAPER HEFTY CLEAR TRASH BAG MP 12CT,2.39
Non-edible Grocery,PAPER ZIPLOC SANDWICH BAG MP 50CT,2.39
Non-edible Grocery,PAPER SARAN WRAP 50CT,2.39
Non-edible Grocery,BAKE MCCORM CINNAMON,2.39
Non-edible Grocery,IC TOP HERSHEY SQUEEZE SYRUP,2.39
Non-edible Grocery,COFFEE SWISS MISS INST COCOA,2.39
Packaged Sandwiches/Deli Products,DAIRY KAHN COOKED HAM P 5 OZ,2.39
Packaged Sandwiches/Deli Products,DAIRY KNZLR ALL MEAT WEINER 12/1LB,2.39
Packaged Sweet Snacks,16 OZ  GINERSNAPS,2.39
Packaged Sweet Snacks,16 OZ  CHOCOLATE CHIP,2.39
Packaged Sweet Snacks,16 OZ  PECAN CRUNCH,2.39
Packaged Sweet Snacks,16 OZ  OATMEAL RAISIN,2.39
Packaged Sweet Snacks,11 OZ  XMAS FUDGE MACAROON,2.39
Packaged Sweet Snacks,11 OZ  XMAS COCONUT MACAROON,2.39
Packaged Bread,12.00OZ FP DONUT PREM RICH FROSTED,2.39
Packaged Bread,12.00OZ FP DONUT PREM CHOC,2.39
Packaged Bread,9.00OZ FP DONUT PWD SUGAR MINI,2.39
Packaged Bread,9.00OZ FP DONUT COATED MINI,2.39
Packaged Bread,9.00OZ FP DONUT ASSORT,2.39
Packaged Bread,12.00OZ FP PARTY DONUTS,2.39
Packaged Bread,12.75OZ FP CRUMB TOP DONUTS,2.39
Packaged Bread,12.00OZ FP SB OATMEAL RAISIN,2.39
Packaged Bread,12.00OZ FP SB FUDGE,2.39
Packaged Bread,12.00OZ FP SB CHOC CHIP,2.39
Packaged Bread,12.00OZ FP SB LEMON,2.39
Packaged Bread,12.00OZ FP SB STRAWBERRY,2.39
Packaged Bread,10.00OZ DMILL DONUTS PLAIN,2.39
Packaged Bread,10.00OZ DMILL DONUTS CINNAMON,2.39
Packaged Bread,10.00OZ DMILL DONUTS SUGAR,2.39
Packaged Bread,10.00OZ DMILL DONUTS RF,2.39
Packaged Bread,10.00OZ DMILL DONUTS VARIETY,2.39
Packaged Bread,12.00OZ DMILL DONUTS GLAZED,2.39
Packaged Bread,12.00OZ DMILL DONUTS CIDER,2.39
Packaged Bread,12.00OZ DMILL DONUTS CHOC/VAN,2.39
Fluid Milk Products,MILK  GAL   1% LOWFAT,2.36
Fluid Milk Products,MILK  GAL   SKIM,2.32
Fluid Milk Products,DARY  PT    COTTAGE CHEESE LC,2.29
Fluid Milk Products,DARY  PT    COTTAGE CHEESE SC,2.29
Salty Snacks,10.75 OZ DIP TOSTIO CONQUESO,2.29
Salty Snacks,10.75 OZ DIP FRITO CHILI CHEESE,2.29
Automotive Products,AUTO OIL VALVOLINE 10W30,2.29
Automotive Products,AUTO OIL VALVOLINE 10W40,2.29
Automotive Products,AUTO OIL VALVOLINE 5W30,2.29
Automotive Products,AUTO TIRE GAUGE,2.29
Automotive Products,AUTO BLADE TYPE PLUG IN FUSE 5 ASST,2.29
Automotive Products,AUTO TRADCO PATCH-A-FLAT W/HOSE,2.29
General Merchandise,SCHOOL KRAZY GLUE CARDED 2 GRAM,2.29
Salty Snacks,SNACK COMBOS CHED CHEESE SP/8OZ,2.29
Salty Snacks,SNACK COMBOS PEP PIZZA SP 80Z,2.29
Salty Snacks,SNACK COMBOS PIZZA SP 8 OZ,2.29
Health & Beauty Care,MOUTH AUQA FRESH TOOTHPASTE 2.7 OZ,2.29
Health & Beauty Care,ACID TUMS ASSORT FLAVOR 3 PAK,2.29
Health & Beauty Care,ACID TUMS X STR 3 PAK,2.29
Health & Beauty Care,ACID TUMS PEPPERMINT 3PK,2.29
Health & Beauty Care,GLOSS BLISTEX LIP OINTMENT,2.29
Health & Beauty Care,SHAVE BIC TWIN SELECT,2.29
Health & Beauty Care,HAIR WHITE RAIN SHAMPOO 15 OZ,2.29
Frozen Foods,FROZEN JENO PEPP PIZZA ROLL SP,2.29
Frozen Foods,FROZEN SWANSON EGG/BACON/CH MUFFIN 4.40Z,2.29
Non-edible Grocery,PAPER SOLO ASST PRTY CUP MP 16OZ,2.29
Non-edible Grocery,PAPER SOLO ASST PARTY CUP 16OZ,2.29
Non-edible Grocery,PAPER SOLO PARTY PLATE 9IN,2.29
Non-edible Grocery,BAKE BISQUICK,2.29
Non-edible Grocery,BAKE MAZOLA OIL,2.29
Non-edible Grocery,GLASS KRAFT BBQ SAUCE REG 18OZ,2.29
Non-edible Grocery,GLASS KRAFT BBQ SAUCE HICK 18OZ,2.29
Non-edible Grocery,GLASS VLASIC HOT PEPPER RING,2.29
Non-edible Grocery,IC TOP KRAFT BUTTERSCOTCH TOP,2.29
Non-edible Grocery,IC TOP KRAFT FUDGE TOP,2.29
Non-edible Grocery,DAIRY KR PARKAY SOFT MAGARINE SP,2.29
Non-edible Grocery,DAIRY PARKAY MARGARINE SOFT,2.29
Packaged Sandwiches/Deli Products,DAIRY OM LUNCHBL HAM & SWISS SP,2.29
Packaged Sandwiches/Deli Products,DAIRY OM LUNCHABLE AMER/CHOC CHIP,2.29
Packaged Sandwiches/Deli Products,DAIRY OM LUNCHBL TURKY & CHED SP,2.29
Packaged Sandwiches/Deli Products,DAIRY OM LUNCHABLE PEPP PIZZA,2.29
Packaged Sweet Snacks,NAB FP NIPS CHEDDAR CHEESE,2.29
Packaged Sweet Snacks,11 OZ  RUTHS OATMEAL,2.29
Packaged Sweet Snacks,11 OZ  ROCKY ROAD,2.29
Packaged Sweet Snacks,11 OZ  CHOCOLATE CHIP ICEBOX,2.29
Packaged Sweet Snacks,11 OZ  CHIP SUPREME,2.29
Packaged Sweet Snacks,11 OZ  DUTCH COCOA,2.29
Packaged Sweet Snacks,11 OZ  OLD FASHIONED OATMEAL,2.29
Packaged Sweet Snacks,10 OZ  PEANUT BUTTER,2.29
Packaged Sweet Snacks,10 OZ  OLD FASHIONED MOLASSES,2.29
Packaged Sweet Snacks,10 OZ  HARD SUGAR,2.29
Packaged Sweet Snacks,11 OZ  OATMEAL & RAISIN,2.29
Packaged Sweet Snacks,11 OZ  ICED OATMEAL,2.29
Packaged Sweet Snacks,12 OZ  FROSTED LEMON,2.29
Packaged Sweet Snacks,12 OZ  FROSTED ORANGE,2.29
Packaged Sweet Snacks,11 OZ  DATE FILLED OATMEAL,2.29
Packaged Sweet Snacks,11 OZ  APPLE FILLED OATMEAL,2.29
Packaged Sweet Snacks,11 OZ  APRICOT FILLED,2.29
Packaged Sweet Snacks,11 OZ  BLUEBERRY FILLED,2.29
Packaged Sweet Snacks,11 OZ  CHERRY FILLED,2.29
Packaged Sweet Snacks,11 OZ  RASPBERRY FILLED,2.29
Packaged Sweet Snacks,11 OZ  STRAWBERRY FILLED,2.29
Packaged Sweet Snacks,11 OZ  CREME FILLED FUDGE,2.29
Packaged Sweet Snacks,11 OZ  FRUIT & HONEY BAR,2.29
Packaged Sweet Snacks,11 OZ  DATE & NUT BAR,2.29
Packaged Sweet Snacks,11 OZ  ORIGINAL FRUIT & HONEY BAR,2.29
Packaged Sweet Snacks,11 OZ  CHOCOLATE CHIP DROP,2.29
Packaged Sweet Snacks,11 OZ  SUGAR DROP,2.29
Packaged Sweet Snacks,13 OZ  ASSORTMENT SANDWICH COOKIES,2.29
Packaged Sweet Snacks,13 OZ  LEMON SANDWICH COOKIES,2.29
Packaged Sweet Snacks,13 OZ  PEANUT BUTTER SANDWICH COOKIES,2.29
Packaged Sweet Snacks,13 OZ  VANILLA SANDWICH COOKIES,2.29
Packaged Sweet Snacks,11 OZ  MAPLE LEAF SANDWICH COOKIES,2.29
Packaged Sweet Snacks,10 OZ  XMAS TREES,2.29
Packaged Sweet Snacks,10 OZ  XMAS BELLS & STARS,2.29
Packaged Sweet Snacks,11 OZ  XMAS PARTY TREATS,2.29
Packaged Sweet Snacks,11 OZ  XMAS ICED GINGER BEARS,2.29
Packaged Sweet Snacks,11 OZ  XMAS CHOCOLATE HOLIDAY,2.29
Packaged Sweet Snacks,11 OZ  XMAS FROSTED FINGERS,2.29
General Merchandise,PLU TRAVEL UM MUG 16OZ,2.29
Packaged Bread,12OZ HOLSUM CINNAMON BUNS,2.25
Packaged Ice Cream/Novelties,NOVL HAAGEN DAZ BAR - VAN MILK ALMOND,2.19
Packaged Ice Cream/Novelties,NOVL HAAGEN DAZ BAR VAN/MILK CHOC,2.19
Salty Snacks,18.00OZ WEGE PRETZELS BROKEN HARDS,2.19
Salty Snacks,10.50 OZ FRITOS REGULAR,2.19
Salty Snacks,10.50 OZ FRITOS BBQ,2.19
Salty Snacks,10.50 OZ FRITOS SCOOP,2.19
Salty Snacks,10.50 OZ FRITOS HONEY BBQ,2.19
Salty Snacks,6.00 OZ DORITOS 3D COOL RANCH,2.19
Salty Snacks,6.00 OZ DORITOS 3D NACHO,2.19
Salty Snacks,9.00 OZ DORITOS COOL RANCH,2.19
Salty Snacks,9.00 OZ DORITOS NACHO,2.19
Salty Snacks,9.00 OZ DORITOS TACO,2.19
Salty Snacks,9.00 OZ DORITOS SPICY NACHO,2.19
Salty Snacks,9.00 OZ SUNCHIPS REGULAR,2.19
Salty Snacks,9.00 OZ SUNCHIPS FRENCH ONION,2.19
Salty Snacks,9.00 OZ SUNCHIPS CHEDDAR,2.19
Salty Snacks,10.00 OZ CHEETOS CRUNCHY,2.19
Salty Snacks,13.25 OZ CHEETOS CURLY,2.19
Salty Snacks,10.00 OZ CHEETOS CHECKERS,2.19
General Merchandise,BUG TAT ANT BAIT TRAP 4 CT,2.19
Salty Snacks,NUTS PLANTER CASHEW BAG SP,2.19
Health & Beauty Care,BABY J&J BABY SHAMPOO 3.5OZ,2.19
Health & Beauty Care,BABY S-TRU BABY THERMOMETER,2.19
Health & Beauty Care,MOUTH RANIER TOOTHBRUSH PERF STRAIGHT,2.19
Health & Beauty Care,CONDOM SHEIK CONDOMS REG 3PK,2.19
Health & Beauty Care,HAIR SUAVE MOUSSE EX-COND 5OZ,2.19
Health & Beauty Care,HAIR WHITE RAIN COND EX-BODY 15OZ,2.19
Health & Beauty Care,HAIR WHITE RAIN STYLE SPRITZ 7OZ,2.19
Frozen Foods,FROZEN HORMEL BROWN SERVE SAUSAGE SP,2.19
Non-edible Grocery,SOAP SANI FLUSH 20OZ,2.19
Non-edible Grocery,SOAP ULTRA DAWN DISH LIQUID 14.7OZ,2.19
Non-edible Grocery,PAPER HEFTY CLEAR KITCHEN BAG 13GAL,2.19
Non-edible Grocery,PAPER HEFTY CLEAR KITCHEN BAG 18CT,2.19
Non-edible Grocery,PAPER HEFTY TALL KITCH BAG 18CT,2.19
Non-edible Grocery,PAPER HANDIWIPES,2.19
Non-edible Grocery,BAKE CRISCO SHORTENING,2.19
Non-edible Grocery,BAKE L LEAF APPLE PIE FILL,2.19
Non-edible Grocery,PREP HUNTS MANWICH 15OZ,2.19
Non-edible Grocery,GRAVY HEINZ BROWN GRAVY,2.19
Non-edible Grocery,GRAVY HEINZ CHICKEN GRAVY,2.19
Non-edible Grocery,GRAVY HEINZ MUSHROOM GRAVY,2.19
Non-edible Grocery,GRAVY HEINZ TURKEY GRAVY,2.19
Non-edible Grocery,GLASS KR ITALIAN DRESSING,2.19
Non-edible Grocery,DAIRY PROMISE SOFT MARGARINE SP,2.19
Non-edible Grocery,PASTA KR PARMESAN GRATED SP 3 OZ,2.19
Packaged Sandwiches/Deli Products,DAIRY KAHN DEIX CLUB BOLOGNA SP 8OZ,2.19
Packaged Beverages,JUICE  8OZ REAL LIME,2.19
Frozen Foods,PERSONAL FRENCH BREAD PEPPERONI  5.90 OZ,2.09
Frozen Foods,PERSONAL FRENCH BREAD CHEESE     5.50 OZ,2.09
Frozen Foods,PERSONAL FRENCH BREAD SUPREME    6.30 OZ,2.09
Salty Snacks,9.00 OZ LAYS REGULAR,2.09
Salty Snacks,9.00 OZ LAYS WAVY REGULAR,2.09
Salty Snacks,8.50 OZ LAYS KCM,2.09
Salty Snacks,8.50 OZ LAYS SALT & VINEGAR,2.09
Salty Snacks,8.50 OZ LAYS SC & ONION,2.09
Salty Snacks,8.50 OZ LAYS RED PEPPER GRILLE,2.09
Salty Snacks,8.50 OZ LAYS WAVY RANCH,2.09
Salty Snacks,9.00 OZ RUFFLES REGULAR,2.09
Salty Snacks,9.00 OZ RUFFLES KC MASTERPIECE,2.09
Salty Snacks,9.00 OZ RUFFLES THE WORKS,2.09
Salty Snacks,9.00 OZ TOSTITOS RESTAURANT,2.09
Salty Snacks,9.00 OZ TOSTITOS NACHO,2.09
Salty Snacks,10.00 OZ TOSTITOS WHITE BITE SIZE,2.09
Salty Snacks,10.00 OZ TOSTITOS WHITE ROUND,2.09
Salty Snacks,8.50 OZ DIP FRENCH ONION,2.09
Salty Snacks,9.00 OZ DIP BEAN LARGE,2.09
Salty Snacks,9.00 OZ DIP MILD CHEDDAR,2.09
Salty Snacks,9.00 OZ DIP JALAPENO CHEDDAR,2.09
Salty Snacks,11.00 OZ DIP RUFFLES RANCH,2.09
Salty Snacks,11.00 OZ DIP RUFFFLES FRENCH ONION,2.09
Salty Snacks,11.50 OZ DIP TOSTITOS SALSA MEDIUM,2.09
Salty Snacks,11.50 OZ DIP TOSTITOS SALSA MILD,2.09
Automotive Products,AUTO PYROIL OIL TREATMENT 15 OZ,2.09
Automotive Products,AUTO PYROIL POWER STEERING FLUID 32 OZ,2.09
Candy,CANDY SNACKWELL CARAMEL NUT CLUSTER,2.09
Candy,CANDY SNACKWELL CHOC CHEWS,2.09
Candy,CANDY SNACKWELL RAISIN DIPS,2.09
General Merchandise,HAIR PROFESSIONAL PURSE BRUSH,2.09
General Merchandise,BATTERY EVEREADY HD BATTERY 1PK 9V,2.09
Health & Beauty Care,HBA S-TRU ORAL THERMOMETER,2.09
Health & Beauty Care,SHAVE BARBASOL SHAVING CREAM 11OZ,2.09
Frozen Foods,FROZEN M MAID ORANGE JUICE SP/12OZ,2.09
Non-edible Grocery,SOAP PINE SOL 15OZ,2.09
Non-edible Grocery,BABY GERBER MIX CEREAL,2.09
Non-edible Grocery,BABY GERBER RICE CEREAL,2.09
Non-edible Grocery,BAKE BC PIE CRUST MIX,2.09
Non-edible Grocery,BAKE MCCORM BLACK PEPPER,2.09
Non-edible Grocery,CEREAL KELL CORN FLAKE,2.09
Non-edible Grocery,VEG BC SCALLOP POTATO,2.09
Non-edible Grocery,PREP HORMEL CHILI W/BEAN 15OZ,2.09
Non-edible Grocery,GLASS KR 1000 ISLAND,2.09
Non-edible Grocery,GLASS KR FRENCH DRESSING,2.09
Non-edible Grocery,CAT PURINA CAT CHOW 18OZ,2.09
Non-edible Grocery,CAT PURINA KITTEN CHOW 18OZ,2.09
Non-edible Grocery,CAT PURINA MEOW MIX 18OZ,2.09
Non-edible Grocery,CAT WHISKAS ORIGINAL DRY 1.1LB,2.09
Packaged Sandwiches/Deli Products,DAIRY OM COTTO SALAMI SP 8 OZ,2.09
Packaged Sandwiches/Deli Products,DAIRY OM BOLOGNA SP 8 OZ,2.09
Cigarettes,PSG RJR SEBRING NON-FILTER KING,2.05
Cigarettes,PSG RJR SEBRING KING,2.05
Cigarettes,PSG RJR SEBRING 100,2.05
Cigarettes,PSG RJR SEBRING MEN KING,2.05
Cigarettes,PSG RJR SEBRING MEN 100,2.05
Cigarettes,PSG RJR SEBRING LT KING,2.05
Cigarettes,PSG RJR SEBRING LT 100,2.05
Cigarettes,PSG RJR SEBRING LT MEN KING,2.05
Cigarettes,PSG RJR SEBRING LT MEN 100,2.05
Cigarettes,PSG RJR SEBRING UL KING,2.05
Cigarettes,PSG RJR SEBRING UL 100,2.05
Cigarettes,PLU CIG SEBRING PACK,2.05
Packaged Bread,18.75OZ DM FP DONUTS YEAST 12PK,1.99
Packaged Bread,10OZ HOLSUM DONTS MINI,1.99
Packaged Bread,10OZ HOLSUM DONUTS MINI CINN/SUGAR,1.99
Candy,PROMO HERSHEY YORK MINIATURES,1.99
Candy,PROMO HERSHEY REESE MINIATURES,1.99
Candy,PROMO HERSHEY KISSES,1.99
Fluid Milk Products,MILK  QT    NESTLE STRAWBERRY,1.99
Fluid Milk Products,DARY  PT    DIP SVF FRENCH ONION,1.99
Fluid Milk Products,DARY  PT    DIP SCH RANCH,1.99
Fluid Milk Products,DARY  PT    DIP SCH BACON HORSERADISH,1.99
Fluid Milk Products,DARY  QT    EGG NOG,1.99
Fluid Milk Products,DARY  QT    HALF & HALF,1.99
Fluid Milk Products,DARY  7OZ   CLASSIC WHIP AERSOL,1.99
Fluid Milk Products,DRNK  GAL   GRAPE DRINK,1.99
Fluid Milk Products,DRNK  GAL   ORANGE DRINK,1.99
Fluid Milk Products,DRNK  GAL   FRUIT PUNCH,1.99
Fluid Milk Products,DRNK  GAL   LEMONADE,1.99
Packaged Ice Cream/Novelties,NOVL BJ PEACE POP CHOC/CHIP COOK DOUGH,1.99
Packaged Ice Cream/Novelties,NOVL B&J BROWNIE BAR VANILLA,1.99
Salty Snacks,9.00OZ POTATO CHIPS REGULAR,1.99
Salty Snacks,9.00OZ POTATO CHIPS BBQ,1.99
Salty Snacks,9.00OZ POTATO CHIPS SOUR CREAM & ONION,1.99
Salty Snacks,9.00OZ POTATO CHIPS SALT & VINEGAR,1.99
Salty Snacks,9.00OZ POTATO CHIPS UNSALTED,1.99
Salty Snacks,6.00 OZ LAYS BAKED KCM,1.99
Salty Snacks,6.00 OZ LAYS BAKED REGULAR,1.99
Salty Snacks,6.00 OZ LAYS BAKED SC &B ONION,1.99
Salty Snacks,8.00 OZ LAYS DELI SALT & VINEGAR,1.99
Salty Snacks,8.00 OZ LAYS DELI CHEDDAR,1.99
Salty Snacks,8.00 OZ LAYS DELI SPICY CHILI,1.99
Salty Snacks,8.00 OZ LAYS DELI REGULAR,1.99
Salty Snacks,5.00 OZ WOW LAYS REGULAR,1.99
Salty Snacks,5.00 OZ WOW LAYS BBQ,1.99
Salty Snacks,5.00 OZ WOW RUFFLES REGULAR,1.99
Salty Snacks,5.00 OZ WOW LAYS RUFFLE CSC,1.99
Salty Snacks,5.50 OZ SMARTFOOD REGULAR,1.99
Salty Snacks,5.50 OZ SMARTFOOD RF REGULAR,1.99
Salty Snacks,6.50 OZ MUNCHOS REGULAR,1.99
Salty Snacks,7.00 OZ FUNYUNS REGULAR,1.99
Salty Snacks,12.50 OZ ROLD GOLD CHEDDAR,1.99
Salty Snacks,12.50 OZ ROLD GOLD HONEY MUSTARD,1.99
Salty Snacks,15.00 OZ ROLD GOLD FF THINS,1.99
Salty Snacks,15.00 OZ ROLD GOLD FF TINY,1.99
Salty Snacks,15.00 OZ ROLD GOLD STICKS,1.99
Salty Snacks,15.00 OZ ROLD GOLD THIN TWIST,1.99
Salty Snacks,18.00 OZ ROLD GOLD NUGGETS,1.99
Automotive Products,AUTO OIL MOBIL ATF,1.99
Automotive Products,AUTO OIL VALVOLINE ATF,1.99
Automotive Products,AUTO OIL VALVOLINE SAE 30,1.99
Automotive Products,AUTO OIL EXXON SUPERFLO 10W30,1.99
Automotive Products,AUTO OIL EXXON SUPERFLO 10W40,1.99
Automotive Products,AUTO OIL EXXON SUPERFLO 5W30,1.99
Automotive Products,AUTO OIL EXXON UNIVERSAL ATF,1.99
Automotive Products,AUTO PYROIL BRAKE FLUID 12 OZ,1.99
Automotive Products,AUTO PYROIL LEAD SUBSTITUTE 12 OZ,1.99
Automotive Products,AUTO PYROIL WINDSHELD DEICER 11.5 OZ,1.99
Automotive Products,AUTO GOOP HAND CLEANER 14 OZ,1.99
Automotive Products,AUTO TRADCO SILICONE SPRAY,1.99
General Merchandise,HAIR FAMILY COMB ASST,1.99
General Merchandise,HAIR HAIR LIFTS VALUE PAK 2 CT,1.99
General Merchandise,TOY BALLOONS LARGE ROUND,1.99
General Merchandise,TOY BALLOONS 50 LONG & ROUND,1.99
General Merchandise,GEN SAFETY PIN STEEL 50 CT,1.99
General Merchandise,SHOE BOOT LACE GOLD/TAN 98,1.99
General Merchandise,SHOE HEAVY SPORT LACE WHITE 31,1.99
General Merchandise,SHOE WORK SHOE LACE BLACK 28,1.99
General Merchandise,BATTERY ECONOMY FLASHLIGHT,1.99
General Merchandise,BATTERY EVEREADY GP BATTERY 4PK AA,1.99
General Merchandise,BATTERY EVERADY GP BATTERY 1PK 9V,1.99
General Merchandise,BATTERY EVEREADY HD BATTERY 2PK C,1.99
General Merchandise,BATTERY EVEREADY HD BATTERY 2PKD,1.99
General Merchandise,ELECT GEM FUSE 15W 3 PK,1.99
General Merchandise,ELECT GEM FUSE 20W 3 PK,1.99
General Merchandise,GEN MR COFFEE FILTERS 100 CT,1.99
Salty Snacks,NUTS PLANTER PP HR SALTED CASHEWS,1.99
Salty Snacks,NUTS PLANTER PP SALTED CASHEW,1.99
Salty Snacks,NUTS PLANTER PP HR PEANUT CASHEW,1.99
Health & Beauty Care,BABY J&J BABY POWDER 4OZ,1.99
Health & Beauty Care,MOUTH RANIER BREATH SPRAY MINT .2OZ,1.99
Health & Beauty Care,ACID ROLAIDS SOD FREE CHERRY 3 PK,1.99
Health & Beauty Care,ACID ROLAIDS REG 3 PAK,1.99
Health & Beauty Care,ACID ROLAIDS SOD FREE ASST 3 PAK,1.99
